"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"285","ANNEALINGEvolGTR",TRUE,0,2044,1000,0,"PartitionMetric",0,"sim-559442320.msf",2197641,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"286","ANNEALINGEvolGTR",TRUE,0,2044,1000,0,"RobinsonFouldsMetric",0.152042786324021,"sim-559442320.msf",2197641,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"287","ANNEALINGEvolGTR",TRUE,0,2044,1000,0,"KuhnerFelsenstein",0.00222027397105676,"sim-559442320.msf",2197641,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"288","SSEvolGTR",NA,NA,NA,2044000,0,NA,NA,"sim-559442320.msf",1988430,111,0.9999,500,10,314,10,"1000 100000 1000 100000 1000 100000"
"289","ANNEALINGEvolK2P",TRUE,0,1695,1000,0,"ConsensusLogLL",-3145.19326738573,"sim--22286748.msf",1603053,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"290","ANNEALINGEvolK2P",TRUE,0,1695,1000,0,"BestSampledLogLL",-3087.55356717102,"sim--22286748.msf",1603053,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"291","ANNEALINGEvolK2P",TRUE,0,1695,1000,0,"PartitionMetric",0,"sim--22286748.msf",1603053,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"292","ANNEALINGEvolK2P",TRUE,0,1695,1000,0,"RobinsonFouldsMetric",0.161855729518542,"sim--22286748.msf",1603053,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"293","ANNEALINGEvolK2P",TRUE,0,1695,1000,0,"KuhnerFelsenstein",0.00212080367112557,"sim--22286748.msf",1603053,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"294","SSEvolK2P",NA,NA,NA,1695000,0,NA,NA,"sim--22286748.msf",1369870,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"295","ANNEALINGJC",TRUE,0,1563,1000,0,"ConsensusLogLL",-3092.08412847621,"sim--22286748.msf",661094,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"296","ANNEALINGJC",TRUE,0,1563,1000,0,"BestSampledLogLL",-3093.78521018693,"sim--22286748.msf",661094,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"297","ANNEALINGJC",TRUE,0,1563,1000,0,"PartitionMetric",0,"sim--22286748.msf",661094,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"298","ANNEALINGJC",TRUE,0,1563,1000,0,"RobinsonFouldsMetric",0.157108488811622,"sim--22286748.msf",661094,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"299","ANNEALINGJC",TRUE,0,1563,1000,0,"KuhnerFelsenstein",0.00204623940373164,"sim--22286748.msf",661094,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"300","SSJC",NA,NA,NA,1563000,0,NA,NA,"sim--22286748.msf",651036,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"301","ANNEALINGEvolGTR",TRUE,0,2070,1000,0,"ConsensusLogLL",-3109.06565191073,"sim--22286748.msf",2233125,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"302","ANNEALINGEvolGTR",TRUE,0,2070,1000,0,"BestSampledLogLL",-3020.10026867799,"sim--22286748.msf",2233125,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"303","ANNEALINGEvolGTR",TRUE,0,2070,1000,0,"PartitionMetric",0,"sim--22286748.msf",2233125,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"304","ANNEALINGEvolGTR",TRUE,0,2070,1000,0,"RobinsonFouldsMetric",0.14676528967971,"sim--22286748.msf",2233125,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"305","ANNEALINGEvolGTR",TRUE,0,2070,1000,0,"KuhnerFelsenstein",0.00226056532418899,"sim--22286748.msf",2233125,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"306","SSEvolGTR",NA,NA,NA,2070000,0,NA,NA,"sim--22286748.msf",2055931,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"307","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"ConsensusLogLL",-3815.91209781365,"sim-301124431.msf",1681577,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"308","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"BestSampledLogLL",-3733.92789144267,"sim-301124431.msf",1681577,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"309","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"PartitionMetric",2,"sim-301124431.msf",1681577,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"310","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"RobinsonFouldsMetric",0.479831857051749,"sim-301124431.msf",1681577,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"311","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"KuhnerFelsenstein",0.0247519222673598,"sim-301124431.msf",1681577,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"312","SSEvolK2P",NA,NA,NA,1719000,0,NA,NA,"sim-301124431.msf",1402275,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"313","ANNEALINGJC",TRUE,0,1590,1000,0,"ConsensusLogLL",-3744.43767030177,"sim-301124431.msf",696287,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"314","ANNEALINGJC",TRUE,0,1590,1000,0,"BestSampledLogLL",-3747.51271126566,"sim-301124431.msf",696287,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"315","ANNEALINGJC",TRUE,0,1590,1000,0,"PartitionMetric",0,"sim-301124431.msf",696287,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"316","ANNEALINGJC",TRUE,0,1590,1000,0,"RobinsonFouldsMetric",0.484941857051749,"sim-301124431.msf",696287,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"317","ANNEALINGJC",TRUE,0,1590,1000,0,"KuhnerFelsenstein",0.0261603599381391,"sim-301124431.msf",696287,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"318","SSJC",NA,NA,NA,1590000,0,NA,NA,"sim-301124431.msf",657831,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"319","ANNEALINGEvolGTR",TRUE,0,2107,1000,0,"ConsensusLogLL",-3792.73861313066,"sim-301124431.msf",2286094,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"320","ANNEALINGEvolGTR",TRUE,0,2107,1000,0,"BestSampledLogLL",-3692.82028683327,"sim-301124431.msf",2286094,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"321","ANNEALINGEvolGTR",TRUE,0,2107,1000,0,"PartitionMetric",2,"sim-301124431.msf",2286094,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"322","ANNEALINGEvolGTR",TRUE,0,2107,1000,0,"RobinsonFouldsMetric",0.443884135401566,"sim-301124431.msf",2286094,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"323","ANNEALINGEvolGTR",TRUE,0,2107,1000,0,"KuhnerFelsenstein",0.0232769395586011,"sim-301124431.msf",2286094,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"324","SSEvolGTR",NA,NA,NA,2107000,0,NA,NA,"sim-301124431.msf",2045062,111,0.9999,500,10,309,10,"1000 100000 1000 100000 1000 100000"
"325","ANNEALINGEvolK2P",TRUE,0,1673,1000,0,"ConsensusLogLL",-3897.54502123238,"sim-624535610.msf",1638595,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"326","ANNEALINGEvolK2P",TRUE,0,1673,1000,0,"BestSampledLogLL",-3898.75113883122,"sim-624535610.msf",1638595,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"327","ANNEALINGEvolK2P",TRUE,0,1673,1000,0,"PartitionMetric",0,"sim-624535610.msf",1638595,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"328","ANNEALINGEvolK2P",TRUE,0,1673,1000,0,"RobinsonFouldsMetric",0.270807575299058,"sim-624535610.msf",1638595,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"329","ANNEALINGEvolK2P",TRUE,0,1673,1000,0,"KuhnerFelsenstein",0.00555484317330035,"sim-624535610.msf",1638595,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"330","SSEvolK2P",NA,NA,NA,1673000,0,NA,NA,"sim-624535610.msf",1363491,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"331","ANNEALINGJC",TRUE,0,1630,1000,0,"ConsensusLogLL",-3949.86623388897,"sim-624535610.msf",715423,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"332","ANNEALINGJC",TRUE,0,1630,1000,0,"BestSampledLogLL",-3952.0129212696,"sim-624535610.msf",715423,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"333","ANNEALINGJC",TRUE,0,1630,1000,0,"PartitionMetric",0,"sim-624535610.msf",715423,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"334","ANNEALINGJC",TRUE,0,1630,1000,0,"RobinsonFouldsMetric",0.296900197124412,"sim-624535610.msf",715423,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"335","ANNEALINGJC",TRUE,0,1630,1000,0,"KuhnerFelsenstein",0.00733740936176798,"sim-624535610.msf",715423,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"336","SSJC",NA,NA,NA,1630000,0,NA,NA,"sim-624535610.msf",699196,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"337","ANNEALINGEvolGTR",TRUE,0,2106,1000,0,"ConsensusLogLL",-4046.59468943341,"sim-624535610.msf",2258954,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"338","ANNEALINGEvolGTR",TRUE,0,2106,1000,0,"BestSampledLogLL",-3818.76924916842,"sim-624535610.msf",2258954,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"339","ANNEALINGEvolGTR",TRUE,0,2106,1000,0,"PartitionMetric",0,"sim-624535610.msf",2258954,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"340","ANNEALINGEvolGTR",TRUE,0,2106,1000,0,"RobinsonFouldsMetric",0.264448118031149,"sim-624535610.msf",2258954,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"341","ANNEALINGEvolGTR",TRUE,0,2106,1000,0,"KuhnerFelsenstein",0.00624763451722627,"sim-624535610.msf",2258954,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"342","SSEvolGTR",NA,NA,NA,2106000,0,NA,NA,"sim-624535610.msf",2059227,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"343","ANNEALINGEvolK2P",TRUE,0,1783,1000,0,"ConsensusLogLL",-4200.38146070167,"sim-947946789.msf",1735514,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"344","ANNEALINGEvolK2P",TRUE,0,1783,1000,0,"BestSampledLogLL",-4110.79149683376,"sim-947946789.msf",1735514,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"345","ANNEALINGEvolK2P",TRUE,0,1783,1000,0,"PartitionMetric",0,"sim-947946789.msf",1735514,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"346","ANNEALINGEvolK2P",TRUE,0,1783,1000,0,"RobinsonFouldsMetric",0.297773431739301,"sim-947946789.msf",1735514,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"347","ANNEALINGEvolK2P",TRUE,0,1783,1000,0,"KuhnerFelsenstein",0.0111971667892562,"sim-947946789.msf",1735514,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"348","SSEvolK2P",NA,NA,NA,1783000,0,NA,NA,"sim-947946789.msf",1510523,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"349","ANNEALINGJC",TRUE,0,1652,1000,0,"ConsensusLogLL",-4121.99193110206,"sim-947946789.msf",722961,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"350","ANNEALINGJC",TRUE,0,1652,1000,0,"BestSampledLogLL",-4124.31572810549,"sim-947946789.msf",722961,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"351","ANNEALINGJC",TRUE,0,1652,1000,0,"PartitionMetric",0,"sim-947946789.msf",722961,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"352","ANNEALINGJC",TRUE,0,1652,1000,0,"RobinsonFouldsMetric",0.303083431739301,"sim-947946789.msf",722961,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"353","ANNEALINGJC",TRUE,0,1652,1000,0,"KuhnerFelsenstein",0.0116548483573997,"sim-947946789.msf",722961,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"354","SSJC",NA,NA,NA,1652000,0,NA,NA,"sim-947946789.msf",688732,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"355","ANNEALINGEvolGTR",TRUE,0,2159,1000,0,"ConsensusLogLL",-4152.07532964987,"sim-947946789.msf",2410401,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"356","ANNEALINGEvolGTR",TRUE,0,2159,1000,0,"BestSampledLogLL",-4100.05633309479,"sim-947946789.msf",2410401,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"357","ANNEALINGEvolGTR",TRUE,0,2159,1000,0,"PartitionMetric",0,"sim-947946789.msf",2410401,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"358","ANNEALINGEvolGTR",TRUE,0,2159,1000,0,"RobinsonFouldsMetric",0.348813431739301,"sim-947946789.msf",2410401,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"359","ANNEALINGEvolGTR",TRUE,0,2159,1000,0,"KuhnerFelsenstein",0.0138550272593307,"sim-947946789.msf",2410401,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
"360","SSEvolGTR",NA,NA,NA,2159000,0,NA,NA,"sim-947946789.msf",2333337,111,0.9999,500,10,305,10,"1000 100000 1000 100000 1000 100000"
